customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
9156,Megan Webb,agross.9156@example.com,Palau,2023-11-15,Premium,12465.91
9157,Kayla Martinez,kenneth30.9157@example.net,Antarctica (the territory South of 60 deg S),2021-09-30,Standard,577.19
9158,Nicholas Hansen,ublankenship.9158@example.net,Italy,2022-09-11,Premium,5600.45
9159,Timothy Roberts,tcastillo.9159@example.com,Pakistan,2020-06-16,Standard,705.92
9160,Colleen Williams,jessicabell.9160@example.com,Bangladesh,2021-09-02,Standard,2865.41
9161,Patrick Ross,romerostacy.9161@example.org,Belize,2023-01-04,Basic,618.55
9162,Alex Brown,petercastillo.9162@example.com,Ecuador,2022-12-02,Standard,1681.75
9163,Monica Barton,connor16.9163@example.org,Moldova,2020-07-15,Standard,2046.47
9164,Jennifer Berg,tina57.9164@example.net,Guernsey,2026-05-27,Standard,2019.94
9165,Jeffrey Delacruz,alexanderadams.9165@example.net,Chile,2021-10-17,Basic,209.88
9166,Luis Anderson,lhouston.9166@example.org,Turkey,2023-05-28,Premium,3558.94
9167,Cody Turner,htaylor.9167@example.com,American Samoa,2023-02-10,Basic,443.95
9168,Andrea Maxwell,matthewstracy.9168@example.org,Montenegro,2023-02-20,Standard,936.52
9169,Ms. Rachel Gutierrez,catherineallison.9169@example.com,Italy,2025-08-25,Premium,17722.49
9170,Lynn Hill,jnash.9170@example.net,Saint Vincent and the Grenadines,2024-12-27,Basic,188.84
9171,Shawn Johnson,catherine81.9171@example.com,Central African Republic,2025-10-19,Premium,12311.51
9172,Ashley Gardner,kristencarter.9172@example.org,Saint Pierre and Miquelon,2022-07-14,Basic,336.07
9173,Crystal Johnson,jeffdavis.9173@example.org,Bahamas,2021-10-09,Premium,15372.25
9174,Aaron Johnson,robertssamantha.9174@example.net,Bulgaria,2022-11-09,Standard,2862.09
9175,Clayton Jackson DDS,feliciaperkins.9175@example.net,Guinea-Bissau,2023-10-03,Standard,1352.4
9176,James Lewis,brentroberson.9176@example.org,Malawi,2022-04-02,Basic,35.48
9177,Mark Wilson,tsmith.9177@example.org,Dominican Republic,2023-01-28,Basic,529.15
9178,Adriana Perez,ocampbell.9178@example.com,Guinea,2021-01-03,Standard,561.72
9179,Andrew Willis,fanderson.9179@example.com,Liechtenstein,2023-11-26,Standard,492.6
9180,Chad Sandoval,xduran.9180@example.net,New Caledonia,2024-10-09,Premium,13908.05
9181,Ann Fry,fmckee.9181@example.com,Bhutan,2023-07-11,Standard,487.87
9182,James Dougherty,dustin03.9182@example.com,Bahrain,2025-11-01,Standard,560.58
9183,Joseph Ruiz,john40.9183@example.org,Monaco,2026-08-28,Premium,9903.45
9184,Christina Mora,evan95.9184@example.org,Bosnia and Herzegovina,2026-01-20,Basic,361.86
9185,Joshua Burton,pam28.9185@example.com,Serbia,2020-08-15,Standard,2758.4
9186,Joshua Rogers,robert38.9186@example.org,Bangladesh,2025-11-20,Premium,6970.42
9187,Jennifer Mahoney,katherinewilliams.9187@example.com,Tuvalu,2022-03-25,Basic,320.75
9188,Deborah Hull,jenna55.9188@example.net,Sweden,2023-01-08,Standard,2181.06
9189,Alexis Austin,lopezmary.9189@example.org,Saint Lucia,2022-10-03,Basic,661.62
9190,Diana Clarke,barberamy.9190@example.net,Papua New Guinea,2021-11-24,Premium,8284.17
9191,Jennifer Fernandez,christine02.9191@example.net,Aruba,2025-11-12,Standard,1967.02
9192,Christina Joseph,oarnold.9192@example.com,Hungary,2024-04-06,Standard,1947.72
9193,Tina Cook,douglascohen.9193@example.com,Isle of Man,2026-06-19,Standard,1048.98
9194,Robert Perez,diaztravis.9194@example.com,Palestinian Territory,2026-05-20,Basic,94.9
9195,Michael Phillips,melissa72.9195@example.com,Vanuatu,2022-10-22,Standard,2111.05
9196,Tammy Gillespie,tanneroneal.9196@example.net,Honduras,2024-11-10,Standard,950.59
9197,Michael Mitchell,coleleslie.9197@example.com,French Guiana,2023-05-11,Premium,7729.08
9198,Katherine Smith,agross.9198@example.com,Saint Vincent and the Grenadines,2023-04-23,Standard,1802.59
9199,Jordan Little,suttonpaul.9199@example.org,Angola,2024-12-11,Standard,650.27
9200,Edward Brown,gsherman.9200@example.org,Serbia,2024-08-09,Basic,193.2
9201,Katie Hart,kimberlythomas.9201@example.com,Sri Lanka,2026-02-04,Standard,1449.02
9202,Eric Reid,brownamy.9202@example.org,Georgia,2025-03-01,Premium,17812.7
9203,Barry Ramirez,vparks.9203@example.com,Saint Barthelemy,2024-02-28,Standard,2362.32
9204,Manuel Wright,tamarageorge.9204@example.org,Moldova,2026-02-22,Standard,1089.27
9205,Raymond Edwards,kristenwilson.9205@example.net,Cambodia,2020-09-07,Standard,1045.79
9206,Christy Orozco,hansenryan.9206@example.net,Mozambique,2025-02-06,Basic,789.88
9207,Michael Richards,bwebb.9207@example.net,Poland,2022-08-15,Basic,522.71
9208,Mary Bailey,jwalker.9208@example.com,Namibia,2022-11-23,Standard,2119.5
9209,Karen Anderson,ffrost.9209@example.net,Saint Barthelemy,2025-03-23,Standard,354.35
9210,John Medina,morenoscott.9210@example.com,Korea,2021-10-30,Premium,3889.51
9211,Carly Cruz,stephanie26.9211@example.com,Maldives,2025-11-27,Basic,235.56
9212,Courtney Parker,youngcameron.9212@example.net,Liberia,2023-05-05,Standard,2557.63
9213,Theresa Ryan,sanderson.9213@example.net,Zambia,2022-05-02,Standard,2749.87
9214,Erica Williamson MD,olsoncrystal.9214@example.net,Tanzania,2022-03-12,Basic,152.82
9215,Thomas Rodriguez,christopher32.9215@example.com,Bulgaria,2022-10-24,Standard,2199.75
9216,Debra Miller,ericajones.9216@example.net,Guernsey,2026-04-21,Basic,699.31
9217,Melinda Wilson,matthewbond.9217@example.com,Cyprus,2020-09-07,Standard,2660.92
9218,Timothy Reyes,jeff25.9218@example.org,Peru,2023-05-25,Standard,1484.66
9219,Michael Jones,tiffanybailey.9219@example.org,Nauru,2025-08-01,Premium,6658.01
9220,Chelsea Riley MD,karen92.9220@example.net,Egypt,2023-02-26,Standard,2877.6
9221,Jeremy Holland,marie27.9221@example.org,Pakistan,2023-10-14,Standard,974.43
9222,David Cuevas,hillmarisa.9222@example.com,Botswana,2022-04-30,Standard,907.55
9223,Seth Edwards,phenson.9223@example.org,Cocos (Keeling) Islands,2020-11-28,Basic,164.55
9224,Vincent Hooper,justinmayo.9224@example.net,Canada,2024-04-10,Standard,1691.1
9225,Christopher Edwards,mullendaniel.9225@example.org,Nigeria,2026-02-24,Standard,500.12
9226,John Martinez,bsmith.9226@example.org,Chile,2023-06-23,Standard,1797.93
9227,Reginald Day,hartamanda.9227@example.org,Morocco,2022-11-21,Standard,2842.33
9228,Peter Franklin,james15.9228@example.org,Saudi Arabia,2020-11-11,Basic,403.98
9229,Haley Delgado,hmartinez.9229@example.com,Iran,2026-04-26,Premium,19376.26
9230,Jennifer Huerta,richardsonjohn.9230@example.net,Hungary,2025-10-23,Basic,724.56
9231,Abigail Adkins,deborah45.9231@example.com,Venezuela,2026-01-11,Premium,16261.43
9232,Katherine Parker,aprilperez.9232@example.net,Chile,2022-05-26,Standard,1902.56
9233,Rita Jones,ricesusan.9233@example.com,Puerto Rico,2024-03-06,Basic,704.54
9234,Cheryl Wilson,rosejenkins.9234@example.com,Ecuador,2022-11-22,Premium,11989.71
9235,Jessica Tyler,davisdonald.9235@example.com,Ghana,2021-07-27,Standard,780.16
9236,Lacey Smith,timothy83.9236@example.net,Thailand,2021-05-17,Premium,18653.23
9237,Nicholas Perez,flawson.9237@example.org,Lebanon,2022-07-26,Basic,401.75
9238,Candace Ford,sullivanteresa.9238@example.com,Kazakhstan,2023-09-13,Standard,2741.69
9239,Olivia Miles,deleonjonathan.9239@example.org,Ghana,2020-10-24,Premium,9076.63
9240,Victor Reyes,talexander.9240@example.net,Saint Vincent and the Grenadines,2024-09-10,Standard,1140.03
9241,Jason Bailey,philipwilliams.9241@example.com,Liechtenstein,2023-01-22,Standard,2344.78
9242,Jeremy Baker,benjamin88.9242@example.net,French Guiana,2025-11-21,Basic,507.56
9243,Emily Banks,sanchezkathleen.9243@example.net,Saint Helena,2021-11-11,Premium,9915.05
9244,Joe Sanchez,kimberlybell.9244@example.org,Seychelles,2020-05-06,Standard,2660.05
9245,Luke Hunt Jr.,mooneypatrick.9245@example.org,Thailand,2022-02-01,Standard,1646.41
9246,Daniel Smith,amandamiller.9246@example.org,Western Sahara,2026-07-04,Standard,235.82
9247,Dennis Patterson,anthony61.9247@example.com,Lao People's Democratic Republic,2022-02-25,Basic,554.56
9248,Dr. Zachary Perez,hensleyryan.9248@example.org,Cameroon,2024-09-14,Standard,376.84
9249,Audrey Morrison,,Malta,2025-08-21,Basic,384.88
9250,Laura Berger,darylreyes.9250@example.com,Malawi,2021-11-25,Standard,737.82
9251,Colleen Cruz,steven39.9251@example.net,Equatorial Guinea,2024-04-18,Standard,877.55
9252,Alexis Simmons,oguzman.9252@example.com,Cyprus,2021-05-14,Standard,2943.48
9253,Christine Mccoy,aprilmoore.9253@example.org,Chad,2022-06-03,Standard,517.74
9254,Jonathan Taylor,johnlewis.9254@example.com,Puerto Rico,2021-12-24,Premium,15638.73
9255,Matthew Avery,cookdavid.9255@example.net,Timor-Leste,2024-06-29,Premium,13474.01
9256,Sean Carey,ahernandez.9256@example.net,Kazakhstan,2025-11-08,Basic,156.03
9257,Rachael Ruiz,usullivan.9257@example.com,Comoros,2021-09-08,Basic,748.27
9258,Jon Smith,huntjonathan.9258@example.net,Armenia,2021-12-12,Standard,763.97
9259,Jessica Elliott,nwarner.9259@example.org,Honduras,2025-06-27,Standard,1643.64
9260,Scott Fowler,scott89.9260@example.org,Jersey,2023-02-04,Basic,632.42
9261,Alejandra Robinson,bradleymelinda.9261@example.com,Belarus,2023-06-06,Standard,2338.0
9262,Anita Jefferson,deborah43.9262@example.net,Bangladesh,2024-09-19,Standard,1095.18
9263,Christine Santiago,tamara00.9263@example.com,Gabon,2020-12-01,Basic,671.42
9264,James Hill,denise84.9264@example.org,United States Virgin Islands,2025-10-30,Standard,2893.87
9265,Stephen Boyer,cuevasscott.9265@example.net,Korea,2022-06-10,Standard,1527.26
9266,Christina Maxwell,xjohnson.9266@example.net,Lesotho,2024-05-27,Standard,2026.48
9267,Nicole Newman,sheppardpatrick.9267@example.com,Haiti,2022-11-21,Premium,8561.25
9268,Michael Williams,josebarber.9268@example.net,Senegal,2025-01-13,Standard,1191.43
9269,Robert Leonard,markfitzpatrick.9269@example.org,Albania,2024-02-02,Basic,375.77
9270,Monica Castro,mendezjohn.9270@example.net,Malawi,2021-02-27,Basic,157.71
9271,Cody Ochoa,mannwilliam.9271@example.com,Gambia,2021-04-03,Premium,14409.23
9272,Emily Kelly,tyler43.9272@example.com,Belarus,2025-11-12,Basic,132.46
9273,Kevin Dawson,shelleyhawkins.9273@example.net,Tunisia,2023-06-22,Basic,4.14
9274,Kristen Reed,dakotawilliams.9274@example.org,Bolivia,2021-11-04,Standard,1430.53
9275,Angela White,williamsstephen.9275@example.com,Svalbard & Jan Mayen Islands,2020-12-15,Basic,61.14
9276,Donna Wyatt,melinda70.9276@example.net,South Africa,2020-11-09,Basic,449.95
9277,Alicia Gilmore,william24.9277@example.org,Nicaragua,2026-02-24,Basic,416.3
9278,Christine Mathis,william85.9278@example.com,New Caledonia,2026-07-11,Basic,109.81
9279,Ian Williams,oadams.9279@example.com,Panama,2022-08-18,Standard,888.79
9280,Deborah Rhodes,xmoore.9280@example.net,Serbia,2021-05-07,Standard,268.47
9281,Theresa Lang,meganstewart.9281@example.net,Ireland,2022-10-19,Basic,475.16
9282,David Park,marshallevan.9282@example.org,Niger,2020-11-29,Basic,234.29
9283,Steven White,thomasprice.9283@example.org,United States Virgin Islands,2023-09-04,Premium,14833.72
9284,Rebecca Davis,ddavila.9284@example.com,Martinique,2024-03-08,Standard,1963.51
9285,Heather Andrews,joshua78.9285@example.net,Mauritius,2026-08-03,Standard,1246.05
9286,Carol Ballard,keith90.9286@example.org,Vanuatu,2022-02-17,Basic,17.38
9287,Brian Lewis,udixon.9287@example.com,Christmas Island,2021-04-28,Standard,1096.46
9288,Ronald Galvan,michellejohnson.9288@example.org,Guatemala,2020-11-21,Standard,1109.62
9289,Dawn Mcguire,bobby53.9289@example.org,Spain,2022-07-10,Standard,1131.57
9290,Nicholas Beck,butlerteresa.9290@example.net,Svalbard & Jan Mayen Islands,2024-01-07,Premium,19161.98
9291,Jonathan Oliver,ndonovan.9291@example.net,Hong Kong,2020-06-11,Basic,131.65
9292,Stephen Shea,william51.9292@example.org,Samoa,2025-01-27,Standard,956.17
9293,Steven Elliott,likeith.9293@example.com,Seychelles,2023-01-28,Premium,16983.18
9294,Jenna Best,glennpacheco.9294@example.org,Guinea,2025-04-20,Standard,2790.44
9295,Angela Olson,gabrielleheath.9295@example.org,Uzbekistan,2023-02-06,Basic,374.63
9296,Michael Smith,belliott.9296@example.com,Iran,2021-01-14,Standard,1712.14
9297,Jesse Snyder,donaldolsen.9297@example.org,New Zealand,2020-02-22,Standard,348.0
9298,Amanda Greene,marshalljulian.9298@example.net,Christmas Island,2023-09-21,Standard,2462.51
9299,Alan Parker,melaniefloyd.9299@example.org,Fiji,2023-08-10,Basic,475.65
9300,Jeffrey Acosta,usmith.9300@example.net,Lithuania,2025-06-10,Basic,383.21
9301,Ryan Bauer,ihuang.9301@example.com,Tonga,2025-11-12,Basic,242.06
9302,Erika Gordon,tammysimon.9302@example.org,Cayman Islands,2021-01-28,Standard,1442.56
9303,Joann Smith,ruthmiller.9303@example.net,Jersey,2022-02-07,Basic,588.25
9304,James Dunlap,francescohen.9304@example.com,Belize,2021-05-22,Basic,64.62
9305,Maureen Obrien,tracysanchez.9305@example.org,Mali,2020-09-17,Standard,1619.08
9306,Lori Fields,jeffrey50.9306@example.org,Dominican Republic,2020-01-06,Basic,27.71
9307,Ashley Yang,sharonklein.9307@example.org,Guinea,2020-07-20,Basic,617.8
9308,Anthony Powers,leslie48.9308@example.org,South Georgia and the South Sandwich Islands,2023-07-05,Basic,168.81
9309,Madison Foster,joansimpson.9309@example.com,Kiribati,2021-01-05,Basic,722.71
9310,Mark Wade,michaelrandall.9310@example.net,Cyprus,2021-04-20,Standard,1533.06
9311,Charles Morris,hernandezlisa.9311@example.net,Solomon Islands,2020-10-14,Standard,1480.34
9312,Kenneth Robertson,matthew28.9312@example.org,Swaziland,2024-11-03,Premium,8486.34
9313,James Bray,jnoble.9313@example.org,Cote d'Ivoire,2024-04-01,Standard,1645.81
9314,Francisco Sherman,danielwarren.9314@example.org,Peru,2026-06-07,Standard,1146.48
9315,Shawn Campos,nathanchase.9315@example.org,Namibia,2020-09-29,Standard,1207.79
9316,Richard Mcknight,mnicholson.9316@example.com,French Guiana,2021-05-24,Basic,156.49
9317,Eddie Gray,bgallagher.9317@example.com,Barbados,2023-01-17,Premium,8213.86
9318,Samuel Ross,michael27.9318@example.com,Uzbekistan,2024-05-04,Basic,649.37
9319,Keith Baxter,silvamichael.9319@example.com,Brazil,2020-11-13,Standard,887.93
9320,Frank Higgins,kingjoseph.9320@example.net,Luxembourg,2021-06-01,Premium,16782.83
9321,Kelly Lloyd,chelseaturner.9321@example.net,Iraq,2022-10-26,Premium,17503.63
9322,Jill Brown,reillydonna.9322@example.net,American Samoa,2020-02-13,Standard,2065.74
9323,Alexandria Perry,xadams.9323@example.net,Mexico,2022-08-23,Standard,285.91
9324,Jacob Mccullough,hernandezantonio.9324@example.org,Kyrgyz Republic,2025-01-26,Standard,1770.89
9325,Tammy Garrett,jacob63.9325@example.com,Saint Martin,2023-07-10,Standard,2532.82
9326,Frank Bryant,kevin50.9326@example.com,Ukraine,2022-11-25,Standard,1224.19
9327,Joseph Owens,salinaslaura.9327@example.net,Western Sahara,2023-04-06,Premium,7090.8
9328,Mitchell Smith,sherri14.9328@example.org,Samoa,2026-05-01,Standard,1099.86
9329,Virginia Deleon,dustin12.9329@example.org,Samoa,2023-06-24,Premium,9615.38
9330,Cody Allen,laurensmith.9330@example.org,Ecuador,2023-07-28,Premium,3263.05
9331,Taylor Baker,kathleenrodriguez.9331@example.com,Bolivia,2026-03-23,Standard,865.52
9332,Jorge Lee,tchapman.9332@example.net,Turkey,2021-01-19,Basic,517.55
9333,Adam Johnson,gjones.9333@example.com,Saint Barthelemy,2020-08-22,Standard,1522.96
9334,Colleen Hall,daniel49.9334@example.org,Bhutan,2023-01-03,Basic,197.87
9335,Robert Wolfe,ashleymercado.9335@example.net,Cameroon,2022-02-16,Basic,744.7
9336,Michael Robbins,frazierjames.9336@example.org,Liechtenstein,2021-05-10,Standard,1027.52
9337,Heather Anderson,psutton.9337@example.net,Djibouti,2020-10-18,Standard,562.09
9338,Chelsea Levine,frenchjasmine.9338@example.org,Paraguay,2025-11-14,Premium,5588.27
9339,Daniel Schaefer,alexandrashepherd.9339@example.com,Albania,2024-02-09,Standard,1030.44
9340,Ryan Bates,kenneth75.9340@example.com,Nigeria,2024-08-14,Standard,1663.17
9341,Andrea Lamb,yeseniamoore.9341@example.net,Uganda,2020-10-15,Standard,385.7
9342,Andrea Mora,martinnancy.9342@example.org,Belize,2022-04-13,Basic,683.95
9343,Melissa Lopez,bharrison.9343@example.org,Libyan Arab Jamahiriya,2024-02-25,Premium,17794.58
9344,George Crawford,ylucas.9344@example.org,Greenland,2023-07-12,Premium,7730.31
9345,Michael Burns,bmontoya.9345@example.org,Saint Pierre and Miquelon,2024-08-23,Basic,620.25
9346,James Cole,victoria44.9346@example.org,Croatia,2024-06-22,Standard,1879.14
9347,Eileen Patel,vstafford.9347@example.net,Cuba,2022-10-06,Standard,2567.24
9348,Alexis Davis,sarakramer.9348@example.org,Cocos (Keeling) Islands,2025-03-26,Premium,6985.39
9349,Collin Martin,michael44.9349@example.com,Estonia,2021-09-26,Standard,1908.66
9350,Sarah Hebert,phamdaniel.9350@example.net,Belize,2020-07-14,Basic,58.16
9351,Jonathan Brown,danielbaker.9351@example.net,Saint Lucia,2026-02-08,Standard,226.47
9352,Andrea Thompson,michael45.9352@example.com,Azerbaijan,2020-02-24,Standard,2649.15
9353,Peter Scott,allisonthompson.9353@example.com,Colombia,2021-11-23,Standard,1024.73
9354,Matthew Spears,richardwalker.9354@example.com,Netherlands Antilles,2020-10-06,Standard,1447.15
9355,Cathy Thomas,david39.9355@example.org,Kazakhstan,2021-07-20,Standard,848.98
9356,Hannah Miller,jgarcia.9356@example.com,United States of America,2022-08-22,Standard,2655.06
9357,Justin Hunter,lsteele.9357@example.org,Benin,2020-11-12,Premium,8921.62
9358,Eddie Beasley,georgeolson.9358@example.com,Nigeria,2023-02-13,Standard,701.53
9359,Ronald Wood,udickerson.9359@example.net,Denmark,2026-03-14,Basic,486.39
9360,Debra Richard,xthomas.9360@example.com,Saint Lucia,2020-11-29,Basic,164.37
9361,Shelly Edwards,hoffmanjake.9361@example.com,Nauru,2026-03-12,Basic,208.55
9362,Scott Myers,kreynolds.9362@example.net,Ghana,2022-10-01,Standard,2083.83
9363,Mary Bell,garzarichard.9363@example.com,Mauritius,2023-12-17,Basic,767.38
9364,Diane Sandoval,jcollier.9364@example.com,Australia,2022-12-14,Basic,603.85
9365,Chad Miller,walkermelissa.9365@example.com,United Arab Emirates,2022-02-12,Premium,4234.56
9366,Michael Crawford,doughertytracy.9366@example.com,Palau,2020-09-23,Standard,1075.16
9367,Chad Swanson,thall.9367@example.net,Kyrgyz Republic,2023-12-19,Standard,2429.82
9368,Karen Avery,andersonvictor.9368@example.org,Niue,2026-02-16,Basic,220.12
9369,Kent Robertson,butlerjeremy.9369@example.org,Bahrain,2023-06-25,Basic,592.06
9370,Mary Simpson,rivasshannon.9370@example.org,Liechtenstein,2024-01-03,Basic,377.43
9371,Joshua Russo,carl66.9371@example.org,Pitcairn Islands,2024-04-21,Standard,2676.34
9372,Glenn Valenzuela,kristie44.9372@example.net,Saint Martin,2022-08-06,Basic,287.32
9373,Kristin Mayo,wcarter.9373@example.org,French Guiana,2020-10-21,Premium,18822.29
9374,Jason Gould MD,daniel65.9374@example.org,Dominica,2023-05-22,Premium,9333.82
9375,John Ryan,coopergeorge.9375@example.com,Croatia,2025-10-22,Standard,2233.46
9376,Kristen Holmes,christopherhernandez.9376@example.net,Anguilla,2022-02-06,Basic,156.16
9377,Jennifer Watts,ulewis.9377@example.net,Liechtenstein,2025-10-29,Basic,424.63
9378,Jamie Duke,sbrown.9378@example.com,San Marino,2025-09-17,Standard,1068.38
9379,Eric Harris,ryanhale.9379@example.com,Nicaragua,2021-08-20,Standard,235.63
9380,Alan Taylor,alyssameyer.9380@example.com,Belize,2023-11-05,Standard,1424.37
9381,Tony Powell,phillipalvarez.9381@example.org,Madagascar,2024-12-30,Premium,5104.94
9382,Denise Acevedo,coreysims.9382@example.org,Macao,2023-04-23,Basic,766.87
9383,Richard Mcdonald,agreen.9383@example.org,Spain,2024-09-03,Standard,2464.05
9384,Jesse Lee,caseydaniel.9384@example.org,United Arab Emirates,2026-02-02,Premium,15311.45
9385,Matthew Salazar,tiffanyjohnson.9385@example.org,Czech Republic,2024-03-11,Standard,1469.33
9386,Mary Harrison,wspencer.9386@example.org,Finland,2025-08-08,Basic,207.28
9387,Heather Allen,jacksonjennifer.9387@example.org,Tonga,2025-05-09,Basic,259.49
9388,Cindy Wade,erin96.9388@example.org,Maldives,2025-06-07,Standard,772.22
9389,Jenna Montes,peter74.9389@example.net,Mali,2025-09-12,Premium,11934.0
9390,Lee Mullins,stewartmarcus.9390@example.org,Austria,2021-07-04,Basic,649.02
9391,Cody Sparks,thomas51.9391@example.net,Gibraltar,2020-02-14,Standard,724.75
9392,David Lloyd,phillip89.9392@example.net,Lesotho,2021-01-08,Standard,212.73
9393,Jordan Rich,westryan.9393@example.net,Faroe Islands,2021-09-01,Premium,4260.92
9394,Julie Mcmillan,andrew47.9394@example.com,Cape Verde,2024-08-12,Basic,368.75
9395,Angel Smith,oliverdominic.9395@example.com,Anguilla,2023-05-30,Basic,14.88
9396,Joshua Blevins II,laura40.9396@example.net,Bouvet Island (Bouvetoya),2023-02-18,Standard,1329.15
9397,Candace Wilson,shannon52.9397@example.com,French Guiana,2020-01-23,Premium,4000.85
9398,Joseph Fox,deborahschwartz.9398@example.org,Singapore,2024-07-27,Premium,3939.8
9399,Todd Miller,johnathan85.9399@example.org,Burundi,2022-06-08,Standard,2195.31
9400,Rachel Sanchez,riversheather.9400@example.net,Egypt,2025-01-31,Premium,19990.95
9401,Dawn Kim,christensenjulie.9401@example.net,Italy,2020-10-02,Standard,744.55
9402,Amber Lindsey,,Vietnam,2021-12-22,Premium,6132.6
9403,Mark Gray,rebeccamcdonald.9403@example.net,Netherlands,2020-05-13,Standard,1029.97
9404,Stephanie Robinson,enavarro.9404@example.com,El Salvador,2021-11-26,Standard,2398.31
9405,Amy Collins,ywhite.9405@example.net,Guam,2026-03-04,Standard,1616.5
9406,John Lopez,charleswilliams.9406@example.net,Ghana,2023-04-13,Basic,456.54
9407,Mary Cochran,alex76.9407@example.org,Anguilla,2022-12-09,Standard,1730.22
9408,Patrick Perkins,rwright.9408@example.com,Romania,2021-10-30,Basic,749.9
9409,James Green,brian76.9409@example.net,Saudi Arabia,2021-10-08,Basic,27.88
9410,David Preston,lawrencemorgan.9410@example.net,Hong Kong,2024-06-17,Basic,126.33
9411,Trevor Ortega,kyle80.9411@example.org,Kenya,2026-08-02,Premium,8878.03
9412,Nicholas Roach,xhill.9412@example.org,Holy See (Vatican City State),2024-12-28,Standard,1566.49
9413,Daniel Turner,ariana27.9413@example.com,Palestinian Territory,2024-12-04,Standard,519.02
9414,Roberto Allen,shannoneric.9414@example.net,Trinidad and Tobago,2023-02-26,Premium,18077.05
9415,Sean Pacheco,djohnson.9415@example.com,Malaysia,2020-08-28,Premium,14201.46
9416,Lee Lopez,tim39.9416@example.org,Estonia,2024-11-02,Premium,18780.38
9417,John Sanders,mpierce.9417@example.org,Svalbard & Jan Mayen Islands,2025-05-28,Standard,2834.24
9418,Brian Martinez,bennettjeff.9418@example.net,Canada,2023-05-31,Basic,410.03
9419,Mr. Scott Logan,matthewthompson.9419@example.com,Christmas Island,2020-08-11,Standard,2588.42
9420,Ashley Warren,ryan06.9420@example.org,Malta,2024-10-06,Basic,589.4
9421,Mark Klein,michael20.9421@example.com,New Zealand,2026-02-27,Basic,288.41
9422,Natasha Ray,tbrown.9422@example.com,Senegal,2021-07-03,Premium,13832.29
9423,John White,matthewmontes.9423@example.com,Costa Rica,2021-01-24,Standard,2867.69
9424,Justin Jordan,anthonybell.9424@example.org,Korea,2024-12-09,Premium,15752.16
9425,Cody Taylor,jmccarthy.9425@example.org,Eritrea,2022-03-21,Basic,567.53
9426,Emma Watts,garciajeffrey.9426@example.org,Niue,2024-10-12,Basic,177.5
9427,Mark Freeman,katherine43.9427@example.org,Algeria,2024-09-13,Standard,2527.16
9428,Joshua Parrish,hensleykeith.9428@example.com,Bangladesh,2021-10-13,Standard,1291.06
9429,Courtney Jacobson,silvaallison.9429@example.net,Turkey,2020-04-13,Standard,1947.42
9430,William Santana,owolfe.9430@example.com,Belgium,2023-09-19,Basic,542.18
9431,James Lopez,benjaminbailey.9431@example.org,Mongolia,2022-09-22,Basic,412.19
9432,Bryan Archer,romerojeremy.9432@example.org,Netherlands Antilles,2025-09-19,Basic,132.47
9433,Mary Schroeder,vcantrell.9433@example.net,Gambia,2022-05-24,Standard,2152.88
9434,Colleen Cervantes,mitchelllisa.9434@example.net,United States of America,2021-09-01,Premium,6450.36
9435,Michael Esparza,elizabethedwards.9435@example.org,Gabon,2025-10-01,Premium,6776.56
9436,Karen Bradley,zparker.9436@example.net,Zambia,2024-12-02,Premium,4282.25
9437,Crystal Brown,wmiller.9437@example.com,Reunion,2024-02-19,Standard,1935.84
9438,Ruben Lucero,jennifer97.9438@example.net,United States of America,2026-05-18,Basic,93.92
9439,Jose Butler,hansenwilliam.9439@example.com,Uganda,2025-03-27,Basic,276.17
9440,Stephanie Graham,ywilliamson.9440@example.org,Cyprus,2025-10-16,Premium,18011.4
9441,John Johnson,joanna99.9441@example.net,Austria,2025-05-05,Standard,1468.58
9442,Tyrone Davis,patriciamartin.9442@example.org,Switzerland,2022-09-07,Premium,18101.08
9443,Sarah Flynn,sarah81.9443@example.org,Namibia,2020-06-01,Basic,394.17
9444,Trevor Huerta,johnlewis.9444@example.com,Morocco,2024-01-22,Basic,143.07
9445,Brandy Ramirez,jasonmorris.9445@example.net,Congo,2025-02-10,Standard,2324.96
9446,Ariana Sanders,hadkins.9446@example.org,Sri Lanka,2026-08-18,Standard,1189.65
9447,Teresa Koch,mary10.9447@example.org,Barbados,2024-07-22,Standard,2905.95
9448,Darren Austin,chill.9448@example.net,Lao People's Democratic Republic,2023-10-20,Standard,933.96
9449,Alicia Austin,handerson.9449@example.net,Falkland Islands (Malvinas),2023-11-06,Premium,16798.65
9450,Matthew Thomas,megangordon.9450@example.org,New Caledonia,2020-10-07,Standard,1582.81
9451,Amy Stewart,jacksonnicholas.9451@example.com,Angola,2020-01-19,Standard,2557.97
9452,Vanessa Miller,barnettrobert.9452@example.com,Swaziland,2020-04-20,Standard,712.5
9453,Susan Cruz,jacobsmicheal.9453@example.com,Sweden,2026-01-18,Standard,1974.27
9454,Daniel White,jonesjeremy.9454@example.org,Cyprus,2025-04-13,Basic,90.55
9455,Kelly Moore,greenjesse.9455@example.org,Cayman Islands,2021-09-27,Standard,2455.44
9456,Steven Mendoza,michaellynch.9456@example.com,Chad,2022-10-31,Standard,859.83
9457,Kristopher Mcgee,rjackson.9457@example.com,Montserrat,2023-03-26,Basic,342.06
9458,Steven Davila,fisherpatricia.9458@example.org,Togo,2021-08-25,Standard,2036.73
